EmployeeID,Avg_Hours,No_of_leaves
215,6.882373417721519,12
216,10.698471645919778,8
217,8.927210197210199,18
218,7.309383859167809,6
219,6.818352490421455,17
220,6.738319672131148,5
221,7.370871267743514,22
222,10.781403568202348,3
223,6.888334525512637,16
224,8.87455747955748,18
225,6.628652952115295,10
226,7.916118084611808,10
227,6.29849477682811,15
228,7.830118549511855,10
229,8.814577046181986,6
230,7.062827134986226,7
231,7.434717494089835,14
232,8.62511224489796,4
233,6.735989439853077,7
234,9.071335162322818,6
235,6.979268635724331,12
236,6.69728313840156,21
237,8.373989031950405,16
238,6.5019874476987445,10
239,7.239380434782608,19
240,8.684961685823755,17
241,5.987887909936369,22
242,7.222105200945626,14
243,9.330369605142332,7
244,7.316009142053446,12
245,7.098368794326241,14
246,7.372688284518828,10
247,7.5571539961013645,21
248,9.893986794171221,5
249,6.18125116713352,11
250,6.761806742640076,15
251,6.620806375996249,12
252,7.446580578512397,7
253,6.360031676413255,21
254,10.6712517580872,12
255,6.999648550724637,19
256,8.648277545327755,10
257,10.346011743450767,3
258,6.658781866281867,18
259,7.051597815764483,15
260,7.631097279852466,8
261,6.76931129476584,7
262,7.760532508491024,20
263,7.065214975845411,19
264,8.8134650997151,15
265,7.5812166424065985,20
266,9.093820009033424,3
267,6.758247126436782,17
268,7.5022694790225914,8
269,6.640799952312828,16
270,7.859007597340931,15
271,8.238547877145438,3
272,7.103505007153076,16
273,6.463476430976431,18
274,7.933973429951691,19
275,6.655549568965518,17
276,8.566845730027548,7
277,6.70937922705314,19
278,7.6781522271169855,22
279,6.50351031411158,12
280,7.350342240975152,12
281,6.177011206485455,16
282,7.3400930004894755,22
283,8.01800339640951,20
284,5.921663165266106,11
285,9.802789907811743,20
286,6.078559243891195,8
287,8.277477053140096,19
288,7.465033381020506,16
289,6.383174439871971,6
290,10.020302083333332,9
291,7.047310499058381,13
292,6.362592592592592,6
293,7.770804473304473,18
294,6.327913785154449,8
295,7.183202193609919,16
296,8.777820512820513,15
297,7.4432308743169395,5
298,7.091373119844735,20
299,6.273312530592266,22
300,7.103291245791246,18
301,7.754816446402349,22
302,10.849013127051103,12
303,6.177133520074697,11
304,5.982588985088985,18
305,10.008146591970121,11
306,7.621570881226053,17
307,5.878547281323877,14
308,7.944616858237548,17
309,9.965633381226054,17
310,7.734222449908925,5
311,7.9422756857275685,10
312,7.396602011494253,17
313,7.207193526170799,7
314,7.069163074712644,17
315,6.279512731481481,9
316,6.183067632850242,19
317,6.187899814039982,10
318,8.853117030965391,5
319,6.777571195144724,11
320,9.416252857796067,6
321,10.736052571166208,7
322,6.892845117845118,18
323,7.74622495446266,5
324,7.144751461988304,21
325,6.472902377686329,6
326,7.921203299369238,20
327,7.769647612488521,7
328,7.929075246132208,12
329,6.825651221761181,8
330,6.033982653539615,12
331,6.356840866290019,13
332,10.602029569892473,1
333,6.983900414937759,8
334,8.011689623507806,7
335,9.411802054154997,11
336,7.636845760233918,21
337,7.666485455412494,16
338,8.820490900383142,17
339,7.722332395686826,12
340,10.38955459770115,17
341,6.174314009661836,19
342,6.571458333333333,21
343,7.894388170498084,17
344,6.86302801724138,17
345,9.33474149659864,4
346,6.6311002886002886,18
347,7.5715706447187925,6
348,7.570618686868687,7
349,6.8306099290780145,14
350,6.27299062049062,18
351,6.334714912280702,21
352,7.316963684463684,18
353,10.45312559354226,15
354,6.962098506069094,11
355,9.901756602914391,5
356,6.86063246097337,7
357,7.9700374396135265,19
358,7.310071428571429,4
359,6.065347522847523,18
360,6.2690655509065545,10
361,6.393879551820729,11
362,5.9472890733056705,8
363,6.866671476671476,18
364,9.693660756501183,14
365,7.785689696106362,15
366,6.409109903381642,19
367,10.340086167800452,4
368,8.481276371308017,12
369,6.570989439853077,7
370,7.547780151946819,15
371,6.058826648224989,8
372,6.308105726872247,22
373,6.453722461685823,17
374,10.929960973370065,7
375,7.962056277056277,18
376,7.586991505968778,7
377,10.36647462277092,6
378,8.760131004366812,20
379,10.011705146705147,18
380,7.852382338670548,20
381,7.742962962962963,12
382,7.439464038727524,8
383,7.535014492753623,19
384,6.804248226950354,14
385,6.907804849340867,13
386,9.573878428637842,10
387,10.012976851851851,9
388,9.315242194674013,7
389,6.3813745827372435,16
390,7.118413370998117,13
391,7.337397163120568,14
392,6.660184426229509,5
393,7.535610161443494,15
394,10.619178051001821,5
395,8.333268870135958,12
396,6.549233674463938,21
397,6.801504535147392,4
398,9.390464924670434,13
399,9.996532838506523,2
400,6.422116736990155,12
401,9.720274291027428,10
402,6.319058981889378,22
403,10.455173041894353,5
404,6.536152604887045,8
405,7.089444444444445,15
406,7.884857142857142,4
407,10.310658014571949,5
408,8.451694796061885,12
409,9.735248962655602,8
410,10.364633237133237,18
411,7.647747175141243,13
412,10.599168991166898,10
413,7.5993619246861925,10
414,7.731478093947606,3
415,6.843064083820663,21
416,10.5084302054155,11
417,8.306143654114365,10
418,6.078686556927298,6
419,10.275352474323062,11
420,6.9499439675727235,16
421,6.658262436076243,10
422,7.0461270491803285,5
423,6.46945839144584,10
424,7.042382741347905,5
425,7.094653351698806,7
426,8.867824272770624,16
427,6.001544985250737,23
428,7.5699919317657915,8
429,10.611863376251788,16
430,7.079743230625583,11
431,10.58516366989396,8
432,6.034878328741965,7
433,8.28680254930255,18
434,8.15475850340136,4
435,7.8089787234042545,14
436,9.81403539615565,12
437,5.988129553734062,5
438,6.239001468428781,22
439,6.284694092827005,12
440,7.556557496360989,20
441,6.371946788560713,12
442,6.950524042950514,11
443,7.431349033816425,19
444,6.484467401285584,7
445,7.96620936438622,20
446,8.019039301310043,20
447,7.258357946554149,12
448,6.470225845410629,19
449,9.41427684013127,12
450,10.05161111111111,14
451,6.704379017447199,7
452,8.152141690009337,11
453,7.8664403735632185,17
454,10.24892639474918,12
455,7.432012750455373,5
456,7.00794191919192,7
457,7.35637922705314,19
458,8.9587367450438,8
459,7.891518759018759,18
460,7.021953981878874,16
461,8.64927341597796,7
462,7.954760101010101,7
463,10.51513475177305,14
464,9.428411065386374,6
465,7.644064207650273,5
466,6.830880394857668,7
467,6.534097222222222,5
468,9.297543103448277,17
469,6.276910009182736,7
470,6.3111371158392435,14
471,6.608661835748792,19
472,9.571221064814814,9
473,10.124455174058179,16
474,8.298508529276164,8
475,7.539952485380117,21
476,7.883989130434783,19
477,7.268857212475633,21
478,7.979314128943758,6
479,6.48564935064935,18
480,6.857116013071895,11
481,7.084612048757618,12
482,7.287676040237769,6
483,6.916335200746966,11
484,7.9617227095516565,21
485,6.120117702448211,13
486,10.086783446712019,4
487,6.493890075973409,15
488,8.618595809792843,13
489,6.2384128732256485,22
490,8.398695175438597,21
491,7.618495469718646,16
492,5.942654190207156,13
493,10.865056921675775,5
494,6.353221247563353,21
495,7.80049907791609,8
496,10.735015046296297,9
497,7.560480225988701,13
498,7.394633058984911,6
499,7.185205415499533,11
500,7.0384876543209876,6
501,8.127689027201475,8
502,6.611676912568306,5
503,7.7196430211202935,7
504,6.077311253561254,15
505,8.187061087061087,18
506,9.18461407103825,5
507,7.68393709825528,7
508,7.552519758251976,10
509,9.54818494776828,15
510,7.183566425120772,19
511,6.080235988200591,23
512,7.675057823129252,4
513,7.384461063627731,15
514,7.491262306610407,12
515,6.897742012398665,16
516,6.561687021072797,17
517,6.127709251101321,22
518,7.860189027201476,8
519,9.082693187014174,6
520,6.6113888888888885,20
521,10.851162250116225,10
522,8.633395316804409,7
523,7.414761396011396,15
524,7.495888409961686,17
525,6.2751886145404665,6
526,7.861195499296764,12
527,7.2743526570048305,19
528,7.924480625583567,11
529,7.955800182898948,6
530,6.680899470899471,18
531,6.5282898948331045,6
532,6.190250115260489,8
533,6.378713638531234,16
534,9.749057454890789,15
535,7.743393983503154,20
536,6.6230058717253835,3
537,6.642225783475783,15
538,10.506812925170067,4
539,10.831040509259259,9
540,7.781571292322366,16
541,10.171458926875593,15
542,6.767087887067396,5
543,6.297585106382979,14
544,10.40295054200542,3
545,7.992374772313297,5
546,7.097453905870937,20
547,6.228200536062379,21
548,5.975093390804597,17
549,7.947494260789716,7
550,10.617056905083222,2
551,6.258049516908212,19
552,6.870226207219877,12
553,6.370280112044818,11
554,7.375409482758621,17
555,7.106700819672131,5
556,7.234554124940391,16
557,5.963303612254229,6
558,10.491578389830508,13
559,6.201485455412494,16
560,7.15303381642512,19
561,6.562970272904483,21
562,7.435650584795322,21
563,6.567911208151383,20
564,7.183195652173913,19
565,7.987357487922705,19
566,7.074075670498084,17
567,7.183366079494129,3
568,10.869893424036281,4
569,6.526026302851523,23
570,10.640560263653486,13
571,6.949940898345154,14
572,8.971244680851063,14
573,8.142676237161531,11
574,7.120530303030303,18
575,7.963452868852459,5
576,7.420528135431569,16
577,7.070231884057971,19
578,6.777912075298439,7
579,6.728726173872618,10
580,6.668234805318138,15
581,7.996010101010101,18
582,7.641750841750842,18
583,7.027920949583945,22
584,7.847860623781677,21
585,10.248690476190477,11
586,7.50636488340192,6
587,7.669687644075611,8
588,10.50248386353158,8
589,6.828111814345991,12
590,7.420957933241883,6
591,7.950454861111111,9
592,7.45374028349337,6
593,6.592746101364523,21
594,6.287449606686332,23
595,7.4627719421101775,11
596,7.239196885169688,10
597,8.730734289617486,5
598,6.738022405121171,6
599,6.6509983380816715,15
600,10.385530303030302,18
601,5.951352309099223,6
602,8.853046179090482,12
603,9.806706516643224,12
604,5.945162429378532,13
605,6.181091954022988,17
606,7.743288795124238,12
607,7.134111111111111,9
608,7.4623955365622034,15
609,6.813564405113078,23
610,7.247126917712691,10
611,7.168132989183874,23
612,7.245788795124239,12
613,8.499838747645951,13
614,6.542099853157121,22
615,6.0354904129793505,23
616,6.5557108199902965,20
617,6.061176538108356,7
618,7.553636896390061,12
619,6.285423669467787,11
620,6.235130434782608,19
621,7.425931712962963,9
622,8.549206183170618,10
623,7.200713947990543,14
624,8.363801044634378,15
625,7.997226890756302,11
626,6.072485754985754,15
627,7.209698067632851,19
628,7.99264172335601,4
629,9.180829831932773,11
630,9.470837868480725,4
631,9.779220173041896,5
632,9.168181926561754,16
633,6.256416782891678,10
634,5.962989078822413,15
635,8.369226694915254,13
636,7.369770531400966,19
637,7.635737704918032,5
638,8.542451388888889,9
639,7.26275070621469,13
640,7.280780092592592,9
641,6.572224556489262,11
642,6.67336123241145,20
643,6.054481024234111,6
644,6.082782369146005,7
645,7.957417027417028,18
646,8.776636054421768,4
647,6.149884739511296,8
648,6.887499999999999,11
649,5.9636274509803915,11
650,6.980138888888889,15
651,10.949674738841404,15
652,10.692085121602288,16
653,7.452057748538012,21
654,9.1603529143898,5
655,8.625579365079366,4
656,9.827693602693602,18
657,9.600736111111111,9
658,7.565252420470263,8
659,6.862149859943977,11
660,8.862883101851851,9
661,10.943625790424571,3
662,6.564602326685661,15
663,6.713769675925926,9
664,10.331913043478261,19
665,7.766182033096927,14
666,7.443783687943262,14
667,10.443264453477868,3
668,9.375146572104018,14
669,6.36051467051467,18
670,10.55232905982906,2
671,5.979722222222223,12
672,9.640089798850575,17
673,6.9186535662299855,20
674,9.486653061224489,4
675,8.355476020892688,15
676,6.819390796375775,16
677,7.923500957854406,17
678,6.771944444444444,22
679,5.984759105578608,8
680,8.381880692167577,5
681,6.001817738791423,21
682,6.474805088702147,11
683,7.723073921028467,7
684,6.211378340365682,12
685,6.7256886574074075,9
686,7.666247645951036,13
687,7.968043834974215,12
688,10.335712923223653,16
689,9.737756857275686,10
690,9.89654528478058,11
691,10.357272313296903,5
692,6.004743852459017,5
693,10.023101449275362,19
694,7.726476293103448,17
695,9.051700945626479,14
696,5.953629306162057,20
697,9.653314737331474,10
698,6.562681530214425,21
699,7.958480603448276,17
700,7.279739583333334,9
701,7.36875639237564,10
702,5.911802140255009,5
703,7.65137706855792,14
704,9.467223409306742,15
705,9.467612044817926,11
706,6.533250117205814,12
707,7.265984958757884,20
708,6.30482868330886,22
709,8.49382459970888,20
710,6.109526072124757,21
711,6.0947732668566,15
712,7.593288751714677,6
713,7.084566480706648,10
714,7.4413130200685265,22
715,7.857505692167577,5
716,7.122526686074721,20
717,7.297284341303328,12
718,8.683915180612711,6
719,10.303946808510638,14
720,6.360197056030389,15
721,6.441753766478343,13
722,7.180905745489079,15
723,7.692453314659197,11
724,9.109219686491471,8
725,6.346725663716814,23
726,7.915101335240821,16
727,6.693461538461539,15
728,10.879583914458392,10
729,10.219301619433198,2
730,7.0878651140223194,20
731,10.606105275443511,11
732,10.370389822595705,11
733,7.72633912037037,9
734,10.409025383141762,17
735,6.554020223152023,10
736,7.228659520516367,8
737,9.126984294421003,12
738,9.70172735760971,11
739,10.321539201539201,18
740,9.991909866297833,8
741,6.245825925925925,24
742,6.089058837318331,12
743,6.397672576832151,14
744,7.505088164251208,19
745,7.636123188405797,19
746,7.948433235867446,21
747,6.791051673944687,20
748,6.244940064545874,8
749,7.0634360410831,11
750,8.546853469189713,20
751,6.174892512077295,19
752,10.585426829268291,3
753,7.4219957081545065,16
754,9.300716999050334,15
755,7.316559027777777,9
756,7.502074829931973,4
757,7.246518361581921,13
758,7.562180799220274,21
759,7.946729582146249,15
760,7.160924782807499,6
761,6.290975723622782,11
762,7.342856009070295,4
763,7.739817158931083,12
764,7.22065986872949,12
765,7.58868979494516,16
766,6.498999042145594,17
767,6.287392807745506,8
768,9.589963512241054,13
769,7.519501875293014,12
770,6.131945668135095,22
771,10.42534293552812,6
772,6.353111111111111,19
773,6.640270862148455,8
774,6.635103874883287,11
775,9.355148605395518,6
776,6.728018115942029,19
777,10.460139479905438,14
778,6.567807276302852,23
779,10.207810928212163,6
780,10.581543209876543,15
781,7.089302600472813,14
782,7.355503323836657,15
783,7.997551652892562,7
784,6.455518597997139,16
785,6.591809178743961,19
786,6.86429012345679,15
787,6.723204241585985,8
788,6.484518518518518,9
789,6.8984562841530055,5
790,7.253492063492064,11
791,6.831460687382298,13
792,6.042458158995816,10
793,7.329640234948605,22
794,7.568803418803419,15
795,6.091450483091788,19
796,7.565706521739131,19
797,6.807238700564972,13
798,6.288436438622028,20
799,6.465854963570128,5
800,7.71011316872428,6
801,8.500332874196511,7
802,6.552105971610376,22
803,8.494842632331903,16
804,7.305844955834496,10
805,10.272054183813443,6
806,6.965328074988569,6
807,6.063653581267218,7
808,10.69784278959811,14
809,7.878121584699454,5
810,10.825511574074074,9
811,7.5298076047358835,5
812,6.1298310185185185,9
813,6.930193343122858,22
814,6.370195517405818,16
815,7.067233606557377,5
816,5.940954106280193,19
817,8.399398749398749,18
818,7.423156671315667,10
819,6.982842348927875,21
820,6.531787690179806,8
821,7.822054827753518,20
822,7.124238547758285,21
823,7.014082526509912,8
824,6.205816351285783,20
825,7.714502611585945,15
826,7.626685990338164,19
827,10.274204653371319,15
828,6.271723429951691,19
829,9.916458333333335,13
830,10.415627394636015,17
831,6.518005787037037,9
832,7.979242424242424,18
833,6.173492561599256,10
834,7.190432761087267,16
835,6.009291027429103,10
836,8.02965960837887,5
837,6.3126806127114765,6
838,10.554811753902664,7
839,8.373435792349726,5
840,6.054597107438017,7
841,8.364058769513315,7
842,6.574403422409752,12
843,7.721052442528736,17
844,7.274051406177962,8
845,9.018178506375229,5
846,7.78611931551805,12
847,7.674197786998617,8
848,7.094400522317189,15
849,7.350073993207181,20
850,6.900026731752673,10
851,6.7883014571949,5
852,6.439268001907488,16
853,9.631091954022988,17
854,6.492247267759563,5
855,7.584308413351623,6
856,7.3722150997151,15
857,7.078943965517242,17
858,7.4068944676894475,10
859,6.329839743589743,15
860,6.170532407407408,21
861,7.244519990701999,10
862,7.009214924670434,13
863,7.225331657088123,17
864,7.394960317460318,18
865,8.08512072198781,12
866,9.216750730994152,21
867,7.747773242630385,4
868,6.819074074074074,12
869,9.338575231481482,9
870,6.6216990740740735,9
871,9.163828605200946,14
872,6.013279606767261,6
873,6.365906193078325,5
874,5.983544061302682,17
875,6.481524822695035,14
876,7.048489278752437,21
877,7.314337148307105,16
878,6.573976486860304,8
879,8.425813408345054,12
880,8.849204172526958,12
881,9.380211476909007,6
882,6.362631704980843,17
883,8.777782350251487,6
884,6.487293752980448,16
885,8.810121951219513,3
886,7.8979339532665715,16
887,7.143353600381498,16
888,10.846079365079365,4
889,6.055261506276151,10
890,7.28876220362622,10
891,6.565467391304347,19
892,6.059014631915867,6
893,7.5874172576832155,14
894,7.363414351851852,9
895,7.814578014184397,14
896,8.372088477366255,6
897,6.062190082644628,7
898,6.881010324483776,23
899,7.5569855072463765,19
900,6.23462077294686,19
901,7.914513017201301,10
902,6.66366259578544,17
903,7.297699724517906,7
904,9.558768478779209,16
905,5.910623842592593,9
906,7.906052188552188,18
907,9.146722222222222,9
908,8.5065469348659,17
909,7.105696881091618,21
910,10.732855461393596,13
911,8.604510692701067,10
912,7.122163299663299,18
913,6.363192729766804,6
914,10.431470856102004,5
915,7.268841607565012,14
916,7.825170481640439,16
917,6.1124928469241775,16
918,6.739916547448736,16
919,7.746563226406323,10
920,7.719083333333333,9
921,6.61379113018598,16
922,7.583918566001899,15
923,5.952358674463937,21
924,8.439946051423323,7
925,7.954902028584602,8
926,6.265891690009337,11
927,7.553007246376811,19
928,7.583597337006428,7
929,8.362892512077295,19
930,7.222558539944903,7
931,10.631225422953818,6
932,6.389092021536955,22
933,6.564386220281417,20
934,7.372728420569329,7
935,9.698265957446809,14
936,7.789396035039189,8
937,6.685097340930674,15
938,6.387299253034548,11
939,10.885758414015676,8
940,7.681278238819733,8
941,9.477544538209095,12
942,5.915109649122807,21
943,8.426726275631856,16
944,8.092398148148147,9
945,7.401945606694561,10
946,7.9592307692307696,15
947,9.852597280825128,12
948,7.474858229598894,8
949,7.184045351473923,4
950,7.664237804878049,3
951,8.003818247126436,17
952,6.232501192179304,16
953,7.754549062049062,18
954,6.55548353909465,6
955,7.014152298850575,17
956,9.217568027210884,4
957,8.47749070199907,10
958,8.189442060085838,16
959,8.07966898148148,9
960,6.679400278940029,10
961,6.992662337662338,18
962,7.931137566137567,18
963,6.264835257335257,18
964,6.251013830285982,12
965,6.380815752461322,12
966,6.722692217533989,12
967,7.6824024943310665,4
968,6.514625974658869,21
969,6.8602949852507376,23
970,7.167227095516569,21
971,7.681194083694083,18
972,9.677417955930613,12
973,5.957802813543157,16
974,7.5263035063752275,5
975,7.367926499508358,23
976,7.301732168850072,20
977,7.690109929078014,14
978,9.699286916786917,18
979,10.336151789865179,10
980,7.001470385674931,7
981,5.9803735224586285,14
982,6.438528244631185,11
983,10.154800944669365,2
984,7.533130385487529,4
985,7.914393004115226,6
986,7.758592592592593,9
987,6.236599859353024,12
988,5.932646572104019,14
989,6.6967403381642505,19
990,7.557772946859903,19
991,6.301255458515284,20
992,6.778383066472586,20
993,8.80097800925926,9
994,7.954234006734007,18
995,9.920250820440694,12
996,7.352439083820663,21
997,7.659969512195122,3
998,8.25864507520621,20
999,7.815088435374149,4
1000,6.243792470156107,7
1001,6.284132251720748,23
1002,6.7625441655044165,10
1003,5.984327485380117,21
1004,9.026691489361703,14
1005,8.441765046296297,9
1006,6.693518518518518,15
1007,7.553587164750958,17
1008,6.677491618773947,17
1009,6.239382845188285,10
1010,8.1383740120874,10
1011,8.103747605363985,17
1012,6.044468186134853,15
1013,7.6494034608378865,5
1014,7.4441702127659575,14
1015,6.364884651600754,13
1016,8.865045724737083,6
1017,7.3071491858237545,17
1018,6.651581106422879,12
1019,7.9510514233241505,7
1020,10.001102040816326,4
1021,9.530495370370371,9
1022,9.236262077294686,19
1023,6.123216374269005,21
1024,8.508264192139738,20
1025,7.948674603174603,4
1026,7.32953056768559,20
1027,6.8595513714551375,10
1028,6.647630315500686,6
1029,6.524480676328502,19
1030,6.522281144781145,18
1031,6.696414674167839,12
1032,7.763129553734061,5
1033,7.870795893719807,19
1034,6.185919067215363,6
1035,6.184823337982334,10
1036,7.339110127826942,23
1037,7.804576832151301,14
1038,10.255700136612022,5
1039,7.013817722681359,7
1040,8.695898550724637,19
1041,7.976487528344671,4
1042,6.5465593705293275,16
1043,7.3613972341440155,16
1044,6.56539780521262,6
1045,7.400310672514619,21
1046,10.63952364066194,14
1047,7.186774496015002,12
1048,7.053423095584668,20
1049,7.443886524822695,14
1050,7.562074879227053,19
1051,9.451742530345472,11
1052,6.130930962343096,10
1053,9.55111574074074,9
1054,7.626552009456265,14
1055,6.090205673758865,14
1056,8.639074074074074,6
1057,7.190763888888889,17
1058,10.640803907721281,13
1059,6.9506014492753625,19
1060,10.19067901234568,6
1061,7.667300750117206,12
1062,7.580756373256373,18
1063,6.465750117205814,12
1064,6.068069016152716,22
1065,7.22734593837535,11
1066,7.654061754887935,16
1067,7.970934343434344,18
1068,6.542057399723374,8
1069,10.322358180965775,12
1070,7.817489495798319,11
1071,7.061455604075691,20
1072,7.937018912529551,14
1073,6.28544536271809,7
1074,6.098049695264885,12
1075,8.551858974358975,15
1076,7.82755193236715,19
1077,7.669137488328665,11
1078,6.481402777777777,9
1079,6.204537429378531,13
1080,7.031313020068527,22
1081,7.680653021442495,21
1082,10.457456561499772,6
1083,9.504950909961686,17
1084,7.475637947269304,13
1085,8.087848725348726,18
1086,7.056628679962014,15
1087,8.616577635327635,15
1088,10.42983996342021,6
1089,7.087112029384756,7
1090,6.458412873225649,22
1091,6.711846539162114,5
1092,9.253944911297852,11
1093,7.538152958152958,18
1094,7.214495884773663,6
1095,7.029849008759797,8
1096,10.12901182033097,14
1097,6.810916305916306,18
1098,7.251630116959064,21
1099,6.441152353226589,20
1100,7.3671443965517245,17
1101,8.278957431457432,18
1102,9.222060669456068,10
1103,6.734779896421846,13
1104,6.072216130604288,21
1105,7.75359360410831,11
1106,6.424431101407084,20
1107,10.562848101265823,12
1108,6.8097596618357485,19
1109,6.262370772946859,19
1110,7.2767616959064325,21
1111,8.871098588342441,5
1112,9.377123582766439,4
1113,5.980040708812261,17
1114,7.8583910533910535,18
1115,6.940607487922706,19
1116,10.786028681120145,3
1117,9.790677506775067,3
1118,10.192410165484635,14
1119,7.58889598108747,14
1120,6.256656028368795,14
1121,8.704194101508918,6
1122,6.449564315352697,8
1123,6.531282139577595,7
1124,6.686408045977012,17
1125,9.747492127755285,2
1126,7.079900137741046,7
1127,5.98460232668566,15
1128,6.728155180496953,12
1129,6.7533735078053265,7
1130,7.676841435185185,9
1131,6.545917577413479,5
1132,6.882877402719175,12
1133,6.30468306412139,22
1134,7.165457247370828,6
1135,8.783483091787438,19
1136,7.820981938728853,6
1137,7.28940886134068,7
1138,10.297212684787791,16
1139,10.75258843537415,4
1140,7.926606280193237,19
1141,7.881085753803596,8
1142,7.475406420765028,5
1143,7.9438816425120775,19
